JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,POL_SN,CT_RLPS_GBN_CD,CT_IN_RLTN_CD,IS_INDIV,GIS_CD
1709644,1,03,5139241,0,9442296,I,01,1,11
352514,1,08,7557421,0,963199,I,99,1,31
984579,1,06,3068954,0,8154891,I,01,1,11
1653394,1,06,8900366,0,5685985,C,01,1,99
1486812,1,08,1875421,0,2948941,I,01,1,38
1261717,1,06,9881295,0,5028029,C,01,1,31
81375,1,06,9069299,0,4381951,I,99,1,99
1518786,1,06,4916201,0,9770049,C,01,1,21
737057,1,08,4733754,0,2371267,I,01,1,32
1943630,1,08,209136,0,1921720,C,01,1,35
625347,1,06,6500140,0,3215548,I,03,1,31
976127,1,08,6837817,0,9179195,I,01,1,38
23492,1,06,8470717,0,8348992,C,01,1,99
707519,1,08,596982,0,268029,I,99,1,37
883665,1,06,4959636,0,9827734,I,01,1,99
1834067,1,06,939220,0,5197885,C,02,1,99
534827,1,08,2383438,0,2713116,C,01,1,39
291464,1,06,6358408,0,9197347,C,01,1,31
1502234,1,06,2144197,0,2140973,C,01,1,99
406925,1,06,1220772,0,4074551,I,02,1,31
1033649,1,08,8908944,0,3659157,I,01,1,23
1807672,1,06,2337985,0,51494,C,01,1,11
91452,1,08,5492232,0,3190492,I,01,1,31
249946,1,08,472065,0,2400570,I,03,1,99
767391,1,08,8322054,0,7509509,I,99,1,35
398559,1,08,2844726,0,5008108,C,01,1,38
510029,1,06,1163825,0,1949014,C,99,1,31
352514,1,06,8386449,0,739401,I,03,1,99
451676,1,06,7853219,0,7252335,I,99,1,99
831201,1,06,783725,0,6146539,C,99,1,24
1059787,1,06,1263983,0,9632017,I,01,1,11
303616,1,06,4446521,0,3296373,I,03,1,31
1570791,1,06,6850163,0,1192623,I,99,1,21
1139045,1,06,9067315,0,6762110,C,01,1,31
1454121,1,06,9439662,0,4672285,C,01,1,36
350066,1,08,6206679,0,5697883,I,99,1,38
1448872,1,06,7823044,0,3391034,I,01,1,99
932869,1,06,7193769,0,1817476,I,01,1,35
1689106,1,08,453226,0,2862877,I,01,1,11
757277,1,08,3056277,0,8697674,C,01,1,11
1941619,1,06,1350101,0,6224356,C,01,1,99
1740395,1,08,3465810,0,2711361,I,01,1,33
128344,1,08,6876672,0,7549110,I,01,1,21
1401471,1,06,8525573,0,8356632,I,01,1,31
1400543,1,03,9081206,0,660307,I,01,1,38
89380,1,06,6591218,0,2328652,I,01,1,31
167820,1,06,7458210,0,1137747,I,99,1,99
1872263,1,06,2567727,0,9888550,I,02,1,11
674435,1,08,9460399,0,8053924,C,01,1,31
1804921,1,08,5323497,0,1464847,I,01,1,37
1556729,1,08,9354658,0,2020089,I,01,1,31
1088701,1,06,7228891,0,2327049,I,03,1,31
1760463,1,06,3725748,0,4459479,C,01,1,99
1504111,1,08,7789543,0,8491914,C,01,1,21
660017,1,06,7756993,0,7000984,I,99,1,99
1727013,1,03,4549157,0,7646070,I,01,1,39
1045431,1,06,1542629,0,821089,I,99,1,21
1469309,1,06,768174,0,3204942,I,01,1,11
1845369,1,08,6991230,0,9933336,C,01,1,99
1770235,1,06,6606478,0,4658805,C,99,1,26
459076,1,06,1252915,0,5097488,C,99,1,39
1760796,1,06,5726238,0,1697474,C,01,1,24
1934820,1,06,1997744,0,5185966,C,01,1,11
166747,1,08,4819777,0,8652478,I,99,1,38
1941619,1,08,8435896,0,8514101,C,01,1,37
1788041,1,08,3586664,0,188705,I,01,1,99
1705817,1,08,4110168,0,3242251,C,01,1,11
403474,1,03,1037083,0,6490413,I,01,1,31
1889746,1,08,2103908,0,4227178,C,01,1,31
701696,1,06,9333477,0,1300518,C,99,1,11
1957319,1,06,1663639,0,5439826,C,01,1,31
1877469,1,08,3205917,0,3810137,C,01,1,99
71763,1,06,5737533,0,3476427,C,01,1,99
1025072,1,06,6508337,0,6021530,I,99,1,99
970134,1,06,4824615,0,7114494,C,01,1,35
691863,1,06,9675964,0,523267,C,01,1,37
54815,1,08,8148948,0,1432846,I,01,1,26
664537,1,08,7367434,0,5065432,C,01,1,31
646485,1,06,9000463,0,8459528,C,99,1,34
962162,1,06,2046508,0,2025050,C,01,1,11
664537,1,08,5211896,0,7517701,C,01,1,31
151760,1,06,1236366,0,2788077,I,01,1,21
92276,1,08,3346532,0,9299434,I,01,1,31
1420398,1,06,1278271,0,5894871,I,99,1,11
1755463,1,06,1537018,0,6418390,C,99,1,33
674435,1,08,2455232,0,9982478,I,99,1,31
759277,1,08,1621422,0,3384864,C,01,1,99
289619,1,08,4505507,0,4711484,C,01,1,23
1661436,1,08,1989733,0,5618296,I,99,1,34
1013245,1,06,9397084,0,5789237,I,03,1,38
1552809,1,08,7451955,0,2929477,I,01,1,31
1787486,1,06,874455,0,9553248,I,99,1,99
1862295,1,06,9936136,0,6438211,I,99,1,99
1929498,1,06,2048893,0,3334301,I,01,1,11
908682,1,08,3677006,0,974591,C,01,1,11
1582054,1,06,4261772,0,6577580,C,01,1,99
1713267,1,06,1807742,0,3358700,I,99,1,99
534531,1,08,7990780,0,8092059,C,01,1,25
964151,1,06,9893101,0,1884799,I,01,1,37
859259,1,06,288743,0,7645531,I,01,1,99
1611076,1,06,3436921,0,4535923,C,99,1,31
1431954,1,08,7563508,0,5652782,I,01,1,31
552495,1,06,7584137,0,2932540,I,01,1,99
810603,1,06,431482,0,8153655,C,01,1,37
381478,1,06,6146155,0,379198,C,99,1,22
1235919,1,08,1964204,0,1381466,C,01,1,23
819030,1,08,9860480,0,7563310,C,01,1,33
449119,1,06,7104975,0,1596215,C,01,1,24
1616915,1,06,9751758,0,8881048,I,01,1,25
1097096,1,03,6547521,0,2904953,I,01,1,21
914628,1,06,644745,0,9160315,I,01,1,33
741228,1,08,6068068,0,740246,I,01,1,23
1351088,1,06,5614151,0,9463185,I,01,1,11
845873,1,08,1898466,0,7256294,I,99,1,11
1199700,1,08,3594201,0,9304634,I,01,1,25
1395507,1,06,7840714,0,3963645,I,99,1,99
1245488,1,06,4266909,0,6276337,C,99,1,31
1078494,1,06,3131984,0,1120098,C,01,1,31
1770235,1,06,869372,0,9656991,I,01,1,26
577851,1,06,4100067,0,5432081,I,03,1,35
1840648,1,08,865388,0,2157917,I,01,1,99
1231064,1,06,2081474,0,5433562,I,01,1,99
435860,1,06,4937449,0,1658750,I,01,1,11
1106382,1,06,7960578,0,1213961,I,02,1,99
1360184,1,06,9633670,0,8874355,I,01,1,31
293677,1,06,2839827,0,327042,C,01,1,99
510756,1,06,7515991,0,6857326,I,01,1,11
198533,1,06,5658622,0,5684429,I,01,1,11
1611369,1,06,6126427,0,11757,I,01,1,31
1536163,1,08,7298650,0,4172069,I,01,1,35
1179257,1,06,7097699,0,5241243,I,01,1,24
1181759,1,08,8795198,0,6155553,C,01,1,31
374954,1,06,8233012,0,3233315,C,01,1,34
1088701,1,08,6774055,0,4194031,I,01,1,99
1289060,1,03,7275407,0,3697112,C,01,1,24
744348,1,06,4774735,0,5900834,I,01,1,99
837587,1,06,3283563,0,3122458,I,01,1,26
686407,1,06,4773581,0,4858015,C,99,1,11
839035,1,06,3613006,0,1052776,I,99,1,99
1827058,1,06,4322364,0,3427531,I,03,1,99
1372407,1,08,669714,0,9262870,C,01,1,11
99032,1,06,3986836,0,2295576,I,01,1,99
1796281,1,08,2700160,0,4658519,I,01,1,23
1668957,1,06,994137,0,4680720,I,03,1,24
456956,1,06,629441,0,6829732,C,01,1,34
177953,1,06,1112409,0,3727593,I,03,1,99
554793,1,06,2871333,0,4538597,I,01,1,23
981462,1,06,9689758,0,9189377,I,99,1,99
557562,1,06,2576315,0,6677375,C,01,1,99
747608,1,06,5078136,0,7925635,C,01,1,22
175836,1,08,5884824,0,5959265,C,01,1,35
453,1,06,4442187,0,6575838,I,01,1,31
482085,1,08,1684808,0,6540951,I,01,1,11
269562,1,03,8104055,0,4794528,I,01,1,37
1647541,1,06,7089038,0,5587883,C,99,1,99
1696216,1,06,63738,0,2559176,I,03,1,99
1946964,1,06,8505685,0,9305277,C,99,1,31
184843,1,06,3497096,0,8280527,I,99,1,99
1556729,1,06,8163855,0,6500497,C,99,1,99
1351742,1,06,4155600,0,8229546,I,99,1,99
1570791,1,06,9064634,0,9133170,I,01,1,99
1876788,1,08,2537981,0,3897279,I,03,1,11
389712,1,06,779810,0,750334,I,01,1,99
1171445,1,03,6960833,0,3239831,I,01,1,31
580163,1,06,9783922,0,7049208,I,99,1,32
1248250,1,06,8539905,0,9521931,I,01,1,23
953141,1,06,9735767,0,4297155,C,01,1,99
665938,1,08,7524986,0,8753678,I,01,1,35
1151491,1,06,5485365,0,8630904,C,99,1,31
1216286,1,08,1192157,0,1409007,I,03,1,31
475286,1,08,3500352,0,9761275,I,99,1,31
1445388,1,06,5737276,0,2726473,C,99,1,33
1429139,1,08,3533716,0,9249513,I,01,1,23
453995,1,08,1742223,0,7952017,I,99,1,34
1493434,1,06,47870,0,1247910,I,99,1,37
1867547,1,06,1213499,0,3366404,C,99,1,38
887430,1,06,5605442,0,3224163,C,99,1,99
1804248,1,06,8331263,0,3259575,C,01,1,23
57754,1,06,3453076,0,8906816,I,01,1,31
1445246,1,06,4534316,0,5588485,C,01,1,99
474231,1,06,7941413,0,624267,I,01,1,99
55589,1,08,8780565,0,9436715,I,01,1,11
707359,1,06,3242827,0,8513572,I,01,1,99
1011062,1,06,7598267,0,8034505,C,99,1,21
1522010,1,08,1754813,0,4113827,I,01,1,11
819637,1,08,6425913,0,2351249,I,02,1,26
1167962,1,08,7417126,0,5582820,I,99,1,99
255794,1,08,697930,0,4614119,I,01,1,22
128344,1,06,8769104,0,1490176,I,99,1,99
714124,1,06,7255825,0,3859723,C,01,1,11
773591,1,08,10023090,0,5782029,I,01,1,23
1137569,1,06,8123520,0,2356207,I,01,1,99
1573642,1,06,1503669,0,4586677,I,01,1,37
318874,1,06,4799019,0,2408739,I,01,1,99
176887,1,08,3146360,0,6074368,C,01,1,23
1336287,1,06,3648910,0,1528761,I,01,1,99
1385137,1,06,3232342,0,1552029,C,01,1,31
820373,1,06,5218951,0,6618052,I,01,1,99
691863,1,08,9856939,0,5309391,C,01,1,37
1484582,1,08,3251180,0,205005,I,99,1,23
555433,1,06,649761,0,6783208,I,01,1,99
1484769,1,06,1476985,0,2842877,I,01,1,23
1366284,1,06,6056404,0,8679313,I,01,1,32
1293769,1,06,7619958,0,4091133,I,99,1,25
1739039,1,06,986235,0,1656753,C,01,1,99
1518508,1,06,3556622,0,2187044,I,01,1,99
1508881,1,08,1630304,0,9754906,I,01,1,31
868230,1,08,3970303,0,5146488,C,01,1,33
1346219,1,06,9440832,0,4917042,C,01,1,36
1943599,1,06,6499752,0,6509547,I,01,0,38
200940,1,06,369131,0,3390136,C,01,1,37
1877865,1,08,514794,0,1872791,I,01,1,11
1371441,1,08,6210943,0,9147679,I,01,1,24
1261717,1,08,4777597,0,4428655,I,03,1,31
1454121,1,08,8729975,0,3621709,C,01,1,36
1023735,1,08,3771516,0,115879,C,01,1,11
1490364,1,08,7999501,0,5413196,C,01,1,31
1259173,1,06,3337000,0,3082135,I,01,1,99
1456254,1,08,7290221,0,1655575,I,99,1,11
1144584,1,08,1820570,0,3644209,I,01,1,33
16770,1,06,5715261,0,1133195,I,01,1,99
1724651,1,06,5131412,0,2179050,I,01,1,38
1843231,1,06,1028099,0,6778237,I,01,1,22
1148073,1,08,9959033,0,4212205,I,01,1,11
1947865,1,06,1328711,0,8132007,I,01,1,99
8615,1,06,3607975,0,9659863,I,01,1,32
314032,1,08,4371402,0,8859105,C,01,1,25
404040,1,06,6429362,0,4884813,C,01,1,99
167555,1,03,1386021,0,6718735,I,01,1,21
289246,1,06,1250885,0,5989191,I,01,1,99
296337,1,08,7790665,0,1055574,C,01,1,23
1101185,1,08,4927113,0,7535395,I,99,1,99
1350871,1,08,54156,0,7585657,C,01,1,37
1761685,1,06,9374175,0,76322,C,01,1,38
502933,1,08,9468981,0,4603143,C,01,1,34
1377338,1,06,5525379,0,8392719,I,01,1,36
875920,1,06,474575,0,8123914,C,01,1,99
1740325,1,06,2432511,0,6967610,C,01,1,11
1047279,1,06,10025470,0,7127159,I,99,1,99
526665,1,06,485061,0,1813713,I,99,1,35
1369946,1,08,1127376,0,2710073,I,03,1,37
1366284,1,06,1740746,0,5254133,I,99,1,11
836097,1,08,4621137,0,4443079,C,01,1,31
1170377,1,06,8817364,0,5850967,I,01,1,99
142043,1,08,1845074,0,6588969,C,01,1,37
1161863,1,08,2947345,0,5471527,I,01,1,33
862678,1,08,7164953,0,1875319,I,01,1,26
1451557,1,06,5614715,0,1444322,I,01,1,99
937488,1,06,1956680,0,3746146,I,01,1,11
1037447,1,08,2501424,0,3736868,C,01,1,22
1893607,1,06,2663905,0,4654782,C,99,1,31
1254061,1,08,8864514,0,7540845,C,01,1,34
1139476,1,08,8281155,0,9273897,I,01,1,11
1647113,1,06,7311374,0,6983371,C,01,1,22
63415,1,06,5605102,0,2958274,I,99,1,99
1078900,1,08,1345729,0,6068415,C,01,1,23
1571034,1,06,4844299,0,9960948,C,01,1,99
518505,1,06,8414963,0,5971169,C,03,1,99
285480,1,08,8430376,0,799231,C,01,1,32
102449,1,08,3564892,0,452640,C,01,1,99
1908474,1,08,8456566,0,8601588,C,01,1,33
67500,1,08,8616707,0,9485474,C,03,1,99
852348,1,08,903395,0,6727948,I,99,1,31
52658,1,06,3060104,0,9177674,C,01,1,99
1957232,1,06,7421670,0,6860669,I,01,1,11
1254268,1,08,4209003,0,1796066,C,01,1,37
1725042,1,06,4519223,0,626151,I,99,1,32
835543,1,08,6943630,0,3599935,C,01,1,38
1236687,1,06,2544236,0,3220405,I,01,1,36
1025072,1,08,3420124,0,4260673,I,01,1,32
1864374,1,06,4937532,0,3704838,I,99,1,99
312504,1,06,3209132,0,1534776,I,02,1,99
1193840,1,06,5922310,0,6086709,I,03,1,26
1246964,1,06,7507332,0,8062668,I,01,1,24
1904625,1,06,778433,0,6583063,C,01,1,38
717753,1,06,6947492,0,205663,C,01,1,31
168764,1,06,5056874,0,4627022,I,99,1,99
25498,1,08,3987039,0,4912367,I,01,1,11
712690,1,03,1778429,0,6039550,I,01,1,35
500343,1,08,1220597,0,4815198,C,01,1,22
889432,1,06,743508,0,6225354,I,03,1,31
1056545,1,06,3371957,0,7040970,I,99,1,99
220073,1,06,6148521,0,7660701,I,99,1,99
1703584,1,03,275993,0,7392865,C,02,1,32
1943819,1,06,8679433,0,5471336,I,01,1,99
265665,1,06,6792722,0,6460786,I,03,1,23
720451,1,06,5451788,0,1582449,I,03,1,99
1549294,1,06,6387494,0,6804468,C,01,1,24
1589960,1,08,387362,0,9075419,I,01,1,11
1312833,1,06,7455813,0,8025962,I,02,1,31
1816908,1,08,3318979,0,9938486,I,01,1,11
502590,1,06,3618265,0,4683306,I,01,1,99
1424595,1,06,5384715,0,2519617,C,03,1,99
380940,1,06,5617061,0,8991118,I,99,1,99
453756,1,06,6766642,0,4324748,I,03,1,11
1118956,1,08,942673,0,3025636,I,01,1,26
1386060,1,08,1642189,0,1666637,I,99,1,22
732993,1,03,959957,0,8340070,I,01,1,38
1349214,1,06,8580312,0,2592930,I,01,1,99
613267,1,06,2858377,0,7654082,I,01,1,11
323952,1,06,5514639,0,8191339,C,99,1,35
573409,1,06,7406114,0,5015163,C,99,1,25
642047,1,06,489854,0,6960291,I,01,1,11
356641,1,08,7903386,0,8652763,I,99,1,11
1704058,1,06,7696345,0,3192241,I,01,1,11
970134,1,08,7703425,0,9908145,C,01,1,32
510170,1,08,6515215,0,4058320,C,01,1,31
1538205,1,06,2064970,0,8403508,I,03,1,26
1209047,1,06,2461541,0,370583,C,01,1,31
1117425,1,06,2202903,0,4896662,I,99,1,99
1596246,1,06,5357624,0,9932053,I,99,1,11
86357,1,08,2730535,0,7372099,I,01,1,99
1695792,1,06,2017200,0,5036138,C,01,1,31
322225,1,06,1832761,0,6389355,I,01,1,99
1448045,1,06,2083116,0,5938301,C,01,1,31
1247062,1,03,1987050,0,868803,I,01,1,22
131636,1,08,6060919,0,6634278,I,01,1,37
207618,1,06,1070144,0,2432022,C,99,1,31
1447625,1,08,235872,0,1665537,C,01,1,24
717574,1,06,925059,0,7511134,I,03,1,99
1684196,1,08,5656330,0,8112331,I,99,1,11
807814,1,06,9419343,0,1241029,I,01,1,99
92010,1,08,1527222,0,5239147,C,01,1,11
1020904,1,03,9307554,0,607034,I,01,1,33
1883955,1,06,3126857,0,8751429,C,01,1,31
1890736,1,06,7524058,0,4681544,I,01,1,33
1050824,1,06,3190876,0,5973675,C,01,1,11
1606485,1,06,6728532,0,6641959,I,01,1,99
1448013,1,08,4827956,0,4299040,C,01,1,21
1816432,1,08,2312296,0,2868245,I,01,1,31
1943819,1,08,7013497,0,6585328,I,01,1,11
1938389,1,06,2371957,0,4434520,I,05,1,99
254107,1,08,5630985,0,7728672,I,01,1,11
180761,1,08,1842111,0,2137244,C,01,1,21
1922919,1,08,1236724,0,4979108,C,06,1,31
502933,1,08,9468981,0,2786507,I,01,1,34
381478,1,06,5959390,0,8911730,C,01,1,22
1922919,1,06,2361485,0,7836148,C,99,1,31
211272,1,03,5132866,0,6276977,C,01,1,24
528794,1,08,705667,0,5804853,I,01,1,36
1033649,1,08,8908944,0,6802766,I,01,1,23
1833271,1,06,6948770,0,7685232,I,01,1,31
403746,1,06,3323110,0,5837082,I,01,1,21
1241878,1,08,1557550,0,403049,C,01,1,11
1676972,1,06,7252748,0,6215090,I,99,1,99
1779334,1,08,9477154,0,1134121,I,01,1,22
1777062,1,08,1269229,0,2886796,I,99,1,11
1115695,1,03,3401808,0,7710688,I,01,1,38
577980,1,08,8700606,0,8483766,C,01,1,99
397526,1,08,1201508,0,1996566,I,03,1,33
1814211,1,08,2711214,0,516705,C,01,1,31
530446,1,06,7493871,0,5935393,I,99,1,99
1397415,1,03,3402715,0,960384,I,01,1,34
590784,1,06,4524105,0,5290279,I,99,1,99
1520245,1,08,8229159,0,8909178,C,01,1,31
701802,1,08,5334688,0,8693513,I,01,1,23
596852,1,08,8806032,0,8484573,C,01,1,34
448430,1,06,6334811,0,1459282,C,01,1,99
283108,1,06,9542518,0,2198503,C,01,1,37
837587,1,08,1380905,0,2063413,I,01,1,26
679753,1,06,349784,0,7130047,C,01,0,23
623239,1,08,6677281,0,9037439,I,01,1,11
1209047,1,08,1852349,0,3500988,C,01,1,31
402888,1,06,9181581,0,5846726,I,01,1,99
452489,1,06,190542,0,663631,I,03,1,25
736301,1,06,9408281,0,6053139,I,99,1,31
216118,1,08,4426574,0,299636,C,01,1,21
520127,1,06,8100418,0,6390823,I,01,1,31
1538554,1,06,7781316,0,8179263,I,01,1,11
275669,1,08,4509176,0,3184608,C,01,1,99
548766,1,06,8760606,0,9918866,I,02,1,21
1009619,1,06,6791521,0,4673117,I,01,1,99
837218,1,08,1484182,0,9792171,C,01,1,11
1857757,1,08,5504077,0,6173497,C,01,1,23
1903513,1,06,7057771,0,1348816,C,01,1,99
180110,1,08,8845964,0,140078,C,01,1,38
1060442,1,08,792878,0,7211216,I,01,1,22
177425,1,08,7704694,0,4962176,I,01,1,37
86261,1,06,6591578,0,1689971,C,99,1,37
573409,1,08,2704174,0,9968506,I,01,1,25
707359,1,06,3242827,0,8513572,C,01,1,99
157888,1,06,6324508,0,5348760,C,01,1,31
964151,1,06,9893101,0,92089,I,99,1,37
1877319,1,08,1249680,0,2504347,I,03,1,31
1741608,1,06,2468039,0,8280244,I,01,1,99
281732,1,08,9919784,0,7102483,C,01,1,22
361882,1,06,5682868,0,9805179,C,99,1,33
698342,1,06,8680002,0,6983156,C,01,1,31
548990,1,06,3180847,0,8996257,I,99,1,99
1347931,1,03,155191,0,6201887,I,01,1,37
622840,1,06,4076017,0,7351950,I,01,1,99
281803,1,03,2203279,0,2366448,C,01,1,31
1517782,1,06,2007998,0,8710046,C,01,1,99
1589616,1,06,7396086,0,8846708,I,01,1,31
1044493,1,08,414523,0,2685750,I,01,1,24
1774872,1,06,8641754,0,9595489,C,01,1,31
707072,1,06,5243360,0,3477686,C,01,1,99
44874,1,06,8844223,0,755979,C,01,1,99
226958,1,08,9369891,0,8729181,I,99,1,11
1200884,1,08,5134675,0,9345216,I,01,1,31
1081661,1,08,7229357,0,847155,I,01,1,33
802382,1,08,8697289,0,8223432,C,01,1,31
1126978,1,08,6680209,0,3620823,I,01,1,22
418232,1,08,1069957,0,4470382,C,01,1,33
260587,1,08,6241666,0,7667359,I,01,1,11
747537,1,08,9407357,0,5621115,I,01,1,24
869708,1,08,6087128,0,3344565,I,01,1,31
553827,1,06,3070636,0,5631053,I,01,1,21
1293769,1,03,9996891,0,7906572,C,01,1,25
1056205,1,06,437101,0,1490745,I,01,1,99
1505418,1,06,5377735,0,6943178,C,01,1,31
109091,1,06,6303183,0,1750974,C,01,1,38
157344,1,06,2843318,0,9972590,I,01,1,24
1473281,1,06,7816479,0,312982,I,01,1,36
20639,1,08,8048930,0,8453483,C,01,1,31
1386406,1,06,1154579,0,5819877,I,01,0,11
899849,1,03,5542575,0,3498933,C,01,1,11
504767,1,08,9893452,0,3347908,C,01,1,21
565652,1,06,479898,0,4139326,C,01,1,11
1126824,1,06,3566631,0,8792410,I,99,1,34
284005,1,08,4944238,0,9601327,C,01,1,11
1080722,1,06,1489862,0,6031141,C,01,0,38
923788,1,06,3875390,0,3225997,C,99,1,99
258380,1,08,235979,0,5145051,I,99,1,99
883665,1,08,5594444,0,3618731,C,01,1,34
1227477,1,06,3787296,0,8877130,I,01,1,21
177425,1,08,7483608,0,5639263,C,01,1,37
191621,1,06,8592514,0,4158014,C,01,1,21
1233712,1,08,8144926,0,3238563,I,01,1,99
1753609,1,06,8351646,0,8390046,I,01,1,33
1696238,1,08,8001721,0,5359425,I,03,1,11
968019,1,06,4151283,0,2606022,I,01,1,99
1137026,1,08,2700319,0,2213210,C,01,1,99
1807672,1,08,909544,0,4596756,I,01,1,11
597845,1,06,5132659,0,5954571,I,99,1,26
1411095,1,03,2900654,0,9264151,I,01,1,11
1709644,1,03,5139241,0,7680068,C,05,1,11
1186082,1,08,3319352,0,4877959,C,01,1,34
795222,1,08,7548495,0,4222992,I,01,1,26
1817223,1,06,7562527,0,7731015,I,01,1,35
1025072,1,08,3420124,0,394281,C,01,1,32
1302354,1,08,2693560,0,4964317,C,01,1,38
1792372,1,06,5103674,0,5010037,C,99,1,99
875600,1,06,8739484,0,6069270,I,01,1,31
767542,1,08,9219252,0,9957510,I,01,1,25
1157651,1,08,2200638,0,6465056,C,01,1,11
1258192,1,06,856698,0,9427114,I,01,1,35
784621,1,06,9476755,0,1651471,I,03,1,99
34304,1,08,3526295,0,3162024,I,01,1,25
1111424,1,06,3517747,0,2177708,C,01,1,22
1653571,1,06,1633301,0,5185105,I,99,1,99
1546204,1,08,24580,0,9750522,I,01,1,11
292042,1,03,3155794,0,610276,I,01,1,26
1297082,1,06,6369768,0,9488256,I,99,1,21
1214854,1,06,4536699,0,2485126,I,01,1,23
1236687,1,06,2544236,0,3220405,C,01,1,36
1290044,1,08,9365117,0,831076,I,01,1,38
1679942,1,06,5364779,0,8232752,C,99,1,31
1139652,1,06,6168949,0,1129007,I,01,1,38
1556729,1,08,847201,0,3556349,C,01,1,31
1254966,1,06,7845211,0,9842538,I,01,1,23
251671,1,06,4679243,0,8753713,C,99,1,25
1328959,1,08,9699905,0,6186315,I,01,1,24
1185660,1,08,2859910,0,4116547,C,01,1,31
684665,1,08,3759378,0,3672800,C,01,1,31
1018553,1,06,2488533,0,9555070,I,01,1,99
439900,1,03,8598237,0,9913809,I,03,1,11
53998,1,08,4646578,0,7737917,C,01,1,31
1917203,1,06,4467274,0,8878388,C,99,1,31
1573098,1,08,3205778,0,18583,I,01,1,11
1209047,1,06,2461541,0,6086232,I,01,1,31
1473488,1,06,6804849,0,7646244,C,99,1,37
360224,1,08,6097889,0,7832403,I,03,1,11
269562,1,03,8104055,0,6029009,I,01,1,37
1540930,1,08,9936833,0,3544726,I,99,1,99
621752,1,06,8517421,0,2512028,I,99,1,35
682888,1,08,1720955,0,4583670,C,01,1,11
260797,1,08,8077497,0,3468728,C,01,1,99
20017,1,08,3410403,0,5166375,C,01,1,11
288027,1,08,9532311,0,6042359,I,01,1,11
1940566,1,06,7167767,0,8019780,C,01,1,99
588698,1,06,8275694,0,4271435,I,02,1,31
479893,1,08,1451260,0,4462800,I,01,1,36
1228839,1,06,4085185,0,542899,I,99,1,23
1700283,1,08,5634112,0,4181202,I,01,1,11
1461442,1,06,2139887,0,1060674,I,99,1,99
1094451,1,06,4327459,0,314929,C,01,1,99
1167883,1,06,3672524,0,2176867,I,01,1,99
539021,1,08,5053139,0,3561516,C,01,1,23
1170377,1,08,9337247,0,3403942,C,01,1,22
954224,1,06,6218587,0,5158253,C,01,1,23
700323,1,06,7630424,0,3802981,C,01,1,22
819537,1,08,7041752,0,4545278,I,01,1,99
150871,1,06,3676740,0,8703621,C,01,1,99
1295279,1,06,5054909,0,3976160,C,99,1,11
516899,1,06,1211654,0,3677212,C,99,1,35
140019,1,08,6862333,0,8423060,I,01,1,31
318874,1,06,4799019,0,507762,I,01,1,35
836097,1,08,4621137,0,5434473,I,01,1,31
515059,1,08,805231,0,5019111,C,01,1,35
780775,1,06,8656205,0,4863893,C,01,1,23
696589,1,03,9214065,0,8338289,I,01,1,21
1269519,1,08,6928701,0,1855180,I,99,1,36
1171182,1,06,4790116,0,2965613,C,01,1,99
1652384,1,08,1298287,0,1297374,C,01,1,11
301224,1,03,948835,0,4074155,C,01,1,38
63632,1,06,7137579,0,7980022,I,99,1,99
650144,1,03,2965265,0,7910120,C,01,1,11
453867,1,08,1465870,0,1221988,I,01,1,99
564787,1,08,3773332,0,158901,C,02,1,31
1537081,1,06,9144093,0,6339880,C,01,1,99
1900223,1,08,6874918,0,4071597,I,01,1,35
1092579,1,08,8624743,0,1037368,C,03,1,11
1292299,1,08,8630640,0,2069381,C,01,1,21
767542,1,06,9156083,0,5435007,I,01,1,25
1072308,1,08,2072225,0,1165324,C,01,1,33
700323,1,06,7630424,0,3802981,I,01,1,22
1853902,1,06,8875171,0,5529404,I,01,1,22
1838632,1,06,9655668,0,9088290,I,01,1,99
1724100,1,08,4553175,0,3781185,I,01,1,35
659334,1,08,3987521,0,1523232,I,99,1,34
984579,1,06,3068954,0,3067459,I,01,1,11
1148073,1,08,1652124,0,6783502,I,99,1,11
454515,1,08,3623820,0,7922875,I,01,1,24
1905181,1,08,6201442,0,7906845,C,01,1,11
561202,1,06,2311754,0,9424931,I,01,1,23
1205783,1,08,6482468,0,5631267,C,05,1,31
1871900,1,06,9186938,0,5223442,C,99,1,34
415273,1,06,4388996,0,7125123,I,03,1,31
951378,1,06,6849209,0,8470984,I,01,1,99
1767782,1,06,9984082,0,9199252,C,01,1,25
1564361,1,06,2359067,0,5370140,C,01,1,31
1556563,1,06,3333711,0,5447245,C,99,1,99
1816908,1,08,4876261,0,3739424,I,01,1,31
1520245,1,06,8822347,0,8284373,C,01,1,99
1824452,1,08,5578024,0,1459983,I,01,1,21
129542,1,06,988413,0,5498659,I,99,1,99
1903378,1,08,5637020,0,8948557,C,01,1,11
1351529,1,06,5412599,0,7102871,C,01,1,99
1293769,1,03,4841091,0,4515197,C,02,1,25
650228,1,08,1274794,0,149280,I,03,1,39
1316919,1,06,2733245,0,4568874,I,99,1,99
491706,1,08,9510153,0,7063362,C,01,1,31
864324,1,08,1620998,0,4982645,I,99,1,31
1611076,1,08,2822890,0,6905310,C,01,1,31
20017,1,06,6033473,0,5704326,C,99,1,11
71763,1,08,5557141,0,8356167,C,01,1,11
708588,1,03,1318313,0,5854659,I,01,1,25
1337600,1,06,9646362,0,9711969,I,99,1,99
